UniqueCount	AmbigCount
3	0
7	3
8	3
0	0
0	0
0	0
0	3
1	0
3	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
6	0
0	0
0	0
0	8
0	9
5	0
0	0
4	16
1	0
0	4
7	0
0	0
0	0
25	0
16	16
2	0
0	0
0	0
0	0
0	0
0	0
5	138
1	138
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	18
2	18
2	2
0	0
0	0
3	0
25	0
0	0
0	6
4	6
0	0
19	0
0	0
6	8
1	3
2	0
1	0
0	0
3	0
2	0
2	0
0	0
0	0
0	8
0	0
0	0
8	2
1	5
0	0
0	0
0	0
1	0
0	2
16	7
0	0
0	0
4	34
0	0
0	0
0	0
0	0
2	7
0	0
0	0
0	5
1	4
6	34
0	0
0	5
0	0
1	0
0	4
0	693
0	554
0	248
1	5
0	638
11	9
4	0
0	11
0	0
0	0
2	4
0	0
0	0
6	79
0	0
23	79
0	207
0	592
0	290
0	0
0	0
1	0
5	0
1	89
207	412
165	0
5	0
324	110
0	0
0	110
0	0
0	0
0	322
0	175
4	88
6	27
0	0
1	90
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
3	0
0	0
0	0
1	0
1	0
0	0
0	0
3	0
0	0
0	0
0	2
1	2
0	2
0	0
0	3
0	3
0	0
1	3
0	0
0	2
1	0
0	0
3	7
0	1
0	0
0	0
1	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	2
0	0
0	3
1	0
0	0
0	0
0	3
0	0
1	5
0	0
0	0
0	3
0	3
0	0
1	0
1	0
0	0
0	0
0	0
16	9
52	21
0	0
49	242
21	15
0	3
0	99
0	92
0	56
0	146
5	10
4	3
0	0
1	3
3	3
223	2
0	0
0	1
2	0
1	1
5	0
0	1
0	0
0	0
0	0
0	0
66	1
7	0
0	0
0	149
0	244
0	0
7	1
0	0
0	226
0	0
0	0
0	0
0	172
0	7
2	0
0	143
0	16
0	267
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	13
0	0
0	4
0	16
0	2
0	1
0	0
0	5
0	0
1	15
0	14
0	18
0	0
0	0
0	11
3	20
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
6	0
0	0
2	0
2	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
14	24
0	9
0	36284
1	142217
1	5
2	242924
3	460
1500	38760
1	315
0	63851
13	43
348	69711
2	230423
2	69708
79	324
1	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	2
2	14
3	0
0	0
0	9
0	0
0	0
2	0
0	2
0	0
1	2
0	14
14	3
0	0
0	0
0	0
0	0
1	1
1	0
2	2
4	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	2
0	2
32	0
0	0
3	2
50	2
0	2
1	0
0	0
0	1
0	21
6	34
7	0
0	7
0	0
2	21
0	6
0	32
3	52
0	0
0	0
0	2
0	0
0	229
0	233
60	11
13	1
0	0
0	214
20	0
37	274
0	12
167	251
2	1
6	0
2	3
0	23
0	0
1	238
0	10
0	1
0	1
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
18	0
4	0
0	1
0	0
0	0
0	0
0	1
0	1
11	0
1	1
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	2531
0	36
0	2452
0	87
0	177
0	117
0	0
0	0
0	2593
0	0
0	0
67	0
240	8
159	2
31	0
212	0
0	0
0	0
0	0
21	0
0	0
5	2
0	0
0	2
0	0
0	0
0	0
0	0
0	86
0	0
1	0
0	86
35	51
87	1
15	27
0	38
9	41
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	41
0	0
0	0
0	0
1	0
3	0
0	1
0	0
0	0
9	1
0	0
13	1
1	1
1	0
0	3
0	0
0	0
4	0
0	0
5	1
0	0
0	0
0	1
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
9	2
20	18
49	20
1	0
0	0
0	8
1	2
0	0
4	27
12	27
3	45
0	69
0	85
0	0
0	0
0	0
5	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	22
1	22
0	0
0	0
0	1
9	1
0	43
0	0
0	43
0	0
0	0
47	3
0	36
0	5
0	45
4	40
3	0
0	0
0	45
19	0
0	36
0	0
0	40
3	0
0	0
0	39
0	7
0	0
0	0
0	0
0	3
5	0
0	0
0	0
2	21
0	7
0	0
6	0
4	0
0	10
9	21
0	3
1	0
0	0
0	0
0	7
0	2
0	0
5	0
3	0
0	7
1	39
0	0
0	0
14	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
1	1
6	11
1	0
0	11
341	21
0	0
1	0
0	1
1	11
0	11
0	0
6	3
0	0
16	0
0	11
0	2
0	2
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
34	0
71	0
2	0
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
3	0
1	16
0	235
0	366
0	406
0	1
0	124
0	425
0	418
0	321
0	328
0	428
0	370
0	125
0	5
0	228
0	424
0	348
0	192
0	134
0	76
5	123
2	1
1	0
0	0
0	0
2	1
0	0
5	1
2	0
0	0
0	0
0	0
1	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
45	0
13	0
0	0
21	40
68	6
3	52
0	82
0	84
0	112
0	77
0	0
3	45
0	1
0	102
1	24
0	107
0	71
0	99
0	117
11	4
0	76
0	119
0	111
1	0
0	106
0	67
0	72
0	24
215	34
0	64
2	61
10	0
0	1
0	0
0	0
48	2
0	0
0	0
0	0
3	1
3	1
0	1
3	1
8	1
0	0
0	0
0	1
1	1
0	1
0	0
0	0
40	0
22	10
0	0
0	0
0	13
0	0
0	0
2	14
0	6
0	12
0	15
1	10
365	4
3	15
9	10
0	14
0	17
1	4
0	12
0	0
35	0
6	0
1	15
0	9
0	21
0	21
0	0
0	20
0	7
0	20
0	86
0	0
0	86
0	0
1	1
0	0
0	5
0	0
0	5
52	13
118	31
4	5
0	0
0	0
8	1
13	8
0	5
6	9
1	0
5	0
9	5
0	5
16	0
13	1
31	6
2	2
0	7
1	2
52	0
7	0
21	1
0	0
7	7
0	2
3	1
0	2
3	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	231
3	12
0	516
0	410
4	207
19	445
3	12
2	0
0	0
5	6
0	7
0	72
2	7
0	181
1	13
0	169
0	175
2	60
0	198
0	192
0	184
2	72
106	5
5	0
0	0
1	7
3	683
2	0
0	403
0	0
73	682
0	0
1	654
35	1
0	4
2	4
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	1
0	0
0	0
0	0
0	0
1	1
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	40
0	0
0	0
0	0
0	0
2	109
4	25
0	0
0	0
0	0
0	0
0	0
21	85
0	0
2	0
0	0
0	0
0	64
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	0
0	2
2	0
0	0
0	0
20	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	139
0	50
0	50
70	139
0	4
0	1
0	0
0	2
0	2
0	1
2	11
0	9
0	11
1	1
1	0
1	0
0	0
0	272
0	4
0	41
8	0
0	203
0	34
0	196
3	3
31	433
0	44
0	206
1	3
0	12
0	14
0	1
0	0
0	1
0	3
17	0
0	2
0	14
0	1
3	0
0	2
1	0
0	0
0	42
0	0
0	0
4	32
0	0
7	40
0	0
0	0
0	58
0	0
0	0
5	0
5	9
0	0
0	0
0	0
0	50
0	0
0	2
16	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	24
0	1
0	24
2	0
1	3
16	18
43	0
0	14
0	1
0	2
0	1
1	3
0	3
0	0
0	0
24	0
0	0
0	0
29	904
0	225
0	0
2	0
0	3
0	10
0	0
0	0
0	225
0	0
0	0
0	440
0	0
0	4
0	2
0	225
0	0
0	0
0	225
0	4
6	12
0	0
53	904
0	0
0	0
0	0
0	6
14	81
0	0
0	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
78	4
1	6
0	0
0	65
0	0
0	6
0	0
0	6
0	4
0	6
4	106
25	4
0	0
0	6
0	137
0	4
1	6
1	6
44	141
1	118
32	106
0	0
0	188
1	250
0	190
4	0
0	0
0	243
0	1
0	0
0	0
0	249
0	0
0	1
4	0
0	0
0	189
0	0
0	1
19	167
0	0
0	0
2	210
0	0
0	222
0	0
0	183
0	290
0	274
0	0
0	0
2	74
0	229
0	0
46	27
0	0
0	0
0	20
0	0
0	2
20	1
0	19
11	0
0	0
0	0
0	26
0	26
0	41
0	0
0	1
0	0
0	19
0	41
0	20
1	0
0	0
0	31
2	18
0	0
2	0
0	1
0	0
0	16
0	20
0	21
0	26
0	1
0	0
0	25
0	0
0	2
0	0
0	0
0	0
0	11
0	0
0	1
0	0
1	1
1	11
2	7
0	0
0	21
3	0
0	23
0	0
0	10
2	0
3	9
0	0
0	0
7	0
1	0
1	0
3	0
318	0
0	9
0	1
5	0
0	5
0	0
0	0
0	0
10	62
1	4
0	1
0	0
3	62
42	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	7
1	19
1	0
0	0
0	3
2	20
1	0
0	4
0	162
0	4
0	160
0	0
0	119
1	16
0	26
0	15
0	15
0	0
0	0
0	0
0	4
0	159
0	4
2	25
0	0
0	157
0	7
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
3	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	139
0	182
43	98
2	179
0	337
1	380
1	140
0	1
0	1
136	105
0	22
7	104
0	11
0	19
0	0
0	0
4	0
0	0
3	0
0	0
8	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
3	0
0	7
1	7
7	0
0	0
1	0
0	0
0	0
50	0
0	0
0	0
148	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
3	0
0	4
6	65
928	65
0	4
0	0
11	154
0	0
1	93
1	133
1	142
2	121
1	41
0	0
1	0
1	0
0	5
0	1
0	5
0	12
0	0
1	1
0	0
0	1
1	0
8	0
1	7
0	0
1	12
0	0
0	1
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	2
0	0
22	48
0	0
1	0
3	0
4	52
1	11
0	7
36	11
0	6
49	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
3	0
0	0
0	0
0	23
0	701
0	0
0	43
0	0
4	0
0	0
0	14
20	13
2	705
2	0
226	697
0	0
0	0
0	708
2	20
0	40
0	20
1	0
2	0
0	0
0	0
2	0
0	0
2	0
0	179
1	191
0	101
0	0
0	267
0	452
0	0
0	540
0	2
0	75
23	62
2	0
1	68
1	64
0	83
0	0
0	0
0	9
0	0
0	90
0	86
0	0
10	0
0	0
0	72
0	5
3	2
0	2
0	72
2	1
0	9
0	90
4	0
3	0
0	0
0	5
0	87
0	77
0	0
2	0
1	0
15	0
0	58
1	9
0	3
0	0
0	52
0	0
0	0
0	61
0	86
3	35
0	25
21	10
0	1
0	0
2	0
1	7
0	36
0	76
0	66
0	9
0	0
0	25
0	0
0	61
6	8
0	0
0	76
53	0
0	61
0	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
2	55
11	53
20	55
0	0
0	0
0	2
1	2
0	2
0	2
1	1
0	0
0	0
0	0
9	0
2	0
0	3
0	3
1	146
0	62
0	212
0	219
0	113
0	105
25	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
39	1
0	2
1	2
0	1
6	0
0	0
1	0
0	1
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	0
0	31
0	105
0	10
0	0
1	3
0	39
0	90
0	38
1	15
1	0
0	5
0	1
0	116
0	15
0	101
2	10
0	104
1	0
0	0
35	0
38	103
0	4
0	6
0	0
0	0
0	2
0	0
1	1
0	6
0	8
0	0
24	103
1	0
0	4
0	4
0	0
0	1
0	8
0	0
0	0
0	1
29	1
1	54
97	36
1	2
0	21
1	13
1	36
3	64
62	3
3	0
0	313
0	1
0	105
0	0
232	313
1	0
0	0
45	1
0	181
1	110
0	31
0	0
0	25
0	14
0	18
9	31
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	1
0	162
0	0
6	149
0	105
0	191
0	0
0	134
1	2
1	0
0	0
0	1
0	2
1	1
0	0
0	0
0	0
0	0
1	0
0	3
0	1
0	0
12	0
0	0
0	0
69	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
4	0
0	14
0	189
0	8
1	14
0	166
5	14
0	195
3	7
299	0
0	172
1	5
0	5
3	1
1	0
0	1
2	0
1	110
0	0
7	5
0	5
134	109
27	1
0	8
3	0
0	72
0	66
0	59
13	28
0	61
0	65
0	55
1	53
2	0
2	0
0	0
0	0
0	0
0	385
0	251
0	1126
0	660
0	794
0	1163
0	1014
0	951
1	622
0	639
0	1
0	17
0	994
0	1226
0	0
2	910
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	267
26	243
0	0
869	0
0	0
2	191
0	0
233	3
2	0
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	9
0	9
57	3
137	0
0	3
0	0
15	0
1	0
294	1
1	0
0	0
943	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	5
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
0	34
0	41
0	6
4	35
0	33
27	34
0	0
1	0
0	4
0	0
0	0
0	445
0	1
0	298
0	0
2	240
17	0
0	0
0	0
2	0
7	5
0	5
0	370
3	0
0	373
0	0
0	6
0	0
2	4
0	0
0	0
2	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
2	1
8	6
0	4
0	12
0	0
0	0
0	1
7	14
0	4
0	0
0	0
5	7
0	0
11	0
0	68
0	7
45	68
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
34	3
169	14
1744	18
0	7
0	12
3	14
8	14
0	5
0	14
4	14
0	9
3740	0
3	17
681	20
13	0
14	6
9	18
2017	0
0	20
0	17
304	1
0	6
2411	0
0	0
0	0
0	0
3	1
1	4
8	3
6	1
0	2
0	0
2	1
0	1
5	24
1	3
1	4
0	20
13	0
0	104
21	88
0	1
0	130
2	434
18	354
23	165
10	167
74	464
73	420
7	401
0	103
0	415
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	0
0	8
0	10
0	0
0	0
0	0
1	9
0	2
0	8
0	1
1	0
0	0
0	0
0	0
0	0
0	7
1	7
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	5
0	2
0	5
1	0
0	0
0	0
0	5
0	5
0	5
0	2
0	2
0	5
0	0
0	5
0	0
0	5
0	5
1	0
0	0
2	0
4	0
4	0
18	13101
13	13101
588	627
2	640
1245	391
291	685
1	78
8	18
1	5
3	0
3	18
0	0
6	0
5	620
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	1
0	1
0	1
4	1
0	0
0	1
0	0
0	0
0	0
0	0
0	843
0	33
2	0
0	47
0	843
0	130
4	256
0	610
7	189
0	132
0	128
0	0
11	329
0	0
1	131
0	612
6	394
0	134
14	495
0	28
4	10
4	0
0	10
0	35
0	0
1	0
0	0
3	18
0	8
0	46
0	31
3	12
6	7
0	0
7	12
0	12
0	17
0	56
0	0
0	26
0	18
4	11
0	0
2	26
0	41
5	0
0	23
0	51
0	0
0	0
0	0
1	0
0	7
4	0
0	0
13	8
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	2
4	1
1	0
0	1
5	1
1	0
48	0
0	14
5	0
6	0
2	0
0	143
4	1
0	179
0	125
0	123
0	1
0	6
7	7
0	0
0	181
3	145
0	141
0	139
0	4
0	145
0	20
0	20
0	20
601	0
0	58
0	66
0	58
0	19
8	17
8	41
0	65
2	1
0	58
0	59
0	1
3	43
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
6	0
2	10
0	0
1	7
2	0
0	15
3	8
15	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
8	20
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
19	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
2	6
0	0
0	0
0	0
1	6
0	0
0	0
0	0
3	101
2	113
1	1
11	1
2	0
0	0
0	84
15	112
3	0
12	1562
1	0
0	2
73	1562
0	0
0	1
0	0
0	19
1	10
0	10
0	12
0	15
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	189
0	17
0	4
0	173
0	17
0	169
7	76
0	193
2	180
2	14
0	4
2	65
0	0
0	0
4	0
0	0
0	0
502	67
0	22
6	3
8	29
3	29
247	1471
0	16
49	66
17	1470
0	0
40	0
8	0
166	0
0	0
7	0
1	58
0	4
0	0
17	50
6	52
0	0
2	58
3	0
4	26
0	0
0	83
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	1
30	0
0	8
0	1
0	1
0	2
0	8
0	0
0	0
0	8
0	8
0	8
1	1
0	2
0	8
0	0
5	1
0	1
3	48
0	39
0	0
7	0
0	48
2	0
0	0
0	39
0	0
0	48
0	48
0	0
0	0
0	0
7	0
1	0
0	0
0	0
0	0
0	0
6	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	0
0	1
0	0
0	2
17	30
0	1
2	30
0	1
0	2
0	2
0	0
0	0
0	2
0	1
0	3
0	3
3	0
0	0
0	0
0	0
0	0
0	0
0	40
17	20
2	202
0	177
0	0
0	0
2	13
4	13
8	0
13	0
9	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
4	16
0	0
0	0
0	656
0	1
0	477
26	716
21	0
0	524
5	0
0	0
0	0
1	1
0	0
3	1
0	1
0	0
0	0
1	1
1	0
94	1547
126	0
3	0
0	0
0	0
0	0
0	2
0	0
2	0
0	0
0	0
3	0
0	0
19	1549
0	0
324	1546
4	2
1	1431
0	0
0	0
0	0
0	44
0	696
27	205
0	686
9	180
1	686
0	0
1	69
0	0
3	307
0	102
56	307
1	20
0	0
0	0
1	0
17	0
294	0
2	42
0	0
1	3
0	0
2	20
14	0
1	3
2	42
4	39
9	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
7	8
0	0
0	0
0	0
0	0
73	0
0	5
0	0
6	0
2	5
2	0
1	3
7	0
1	0
4	0
0	1
6	0
0	0
0	0
0	0
0	0
1233	2960
0	1
0	0
