"","logFC.genotype2","logFC.genotype6","logCPM","LR","PValue","FDR"
"oases2_k25_Locus_49674_Transcript_1_1",7.83902096131809,-3.72539246089549,1.45059517379327,56.0089196260374,6.88363183669104e-13,4.76308359145227e-11
"oases6_k37_Locus_19977_Transcript_2_1",5.75815392699848,8.60699529444192,1.40568925628395,55.9924959613465,6.94039179994979e-13,4.79331428398415e-11
"oases6_k25_Locus_34041_Transcript_3_1",-3.28727492037072,4.82247547460042,2.44444994302765,55.9779647305659,6.99100165064382e-13,4.81919179575303e-11
"oases2_CL11224Contig1_1",10.4376688713107,0.303948991958215,1.09155036557141,55.8880777933698,7.31236910507952e-13,5.02742620577014e-11
"oases6_k49_Locus_15443_Transcript_1_1",-4.38932498545064,5.0046151679774,1.24956039560308,55.8858561759945,7.32049626123103e-13,5.02742620577014e-11
"oases6_k25_Locus_2935_Transcript_6_1",2.83290328742567,5.47939626914648,1.81001123373723,55.8123105852443,7.59470213186044e-13,5.20599086507884e-11
"oases2_k43_Locus_12658_Transcript_1_1",5.83694339594944,-0.688029801882109,4.29272171670192,55.6987777097908,8.03829787772467e-13,5.49978541174994e-11
"TRINITY_DN93006_c0_g1_i1",-3.32329671358951,-4.99377131678886,-0.075277207234499,55.6844847012757,8.09594936566645e-13,5.5289152902623e-11
"oases6_k43_Locus_21260_Transcript_1_1",5.01661182481756,7.2254455360063,3.28433957093607,55.6756725105736,8.13169959214539e-13,5.54300779075739e-11
"oases6_k49_Locus_43297_Transcript_2_1",-2.83728030841045,4.56502996298775,0.48381108114574,55.6660332784484,8.17098585842849e-13,5.55945388471517e-11
"oases3_k25_Locus_5961_Transcript_3_2",-4.80937237891466,-0.879352693536752,4.7739138359222,55.6120108928917,8.39470174729526e-13,5.70109068849184e-11
"oases6_k49_Locus_21689_Transcript_1_1",6.81884337783602,8.79476428376263,1.52554860469694,55.5624688179288,8.60524412984875e-13,5.82974014422786e-11
"oases6_k25_Locus_6685_Transcript_5_2",-1.51615990307767,2.95693452166483,2.49098760402867,55.5599873255259,8.61592768023206e-13,5.82974014422786e-11
"oases2_k25_Locus_9043_Transcript_3_1",3.69100438238667,-4.98409164944892,1.48824178020821,55.3892178160067,9.38391732327088e-13,6.33768692442565e-11
"oases3_k49_Locus_22464_Transcript_1_1",-5.85725624678073,-3.21527223217698,2.8959781259225,55.3303653917345,9.66415338690024e-13,6.51495399187118e-11
"oases6_k25_Locus_15765_Transcript_6_1",0.214231469323525,4.30889740313689,1.94907489541138,55.3251777401977,9.68925305499528e-13,6.51988949148334e-11
"oases3_k37_Locus_7471_Transcript_9_2",-7.45124485666411,-4.97966210423379,2.20851692779259,55.2725621461546,9.94753852203044e-13,6.68143004063044e-11
"oases3_k49_Locus_25732_Transcript_1_1",-3.65398393675538,-2.91721759273753,4.48621109242156,55.2552659756279,1.00339387430843e-12,6.72714141727843e-11
"oases6_k43_Locus_11712_Transcript_1_1",-0.769095240978887,6.22198668123417,2.33207058616738,55.217145621576,1.02270216435327e-12,6.83464408805372e-11
"oases2_CL9236Contig1_1",4.04596339974878,-0.191997326153893,4.05938079709549,55.2162585060859,1.02315589243899e-12,6.83464408805372e-11
"oases6_k25_Locus_7273_Transcript_2_1",-1.84367692259034,2.63615403468974,3.70205264033412,54.9704666138945,1.15695066746234e-12,7.7143366959721e-11
"oases2_CL903Contig1_1",-2.30755945008787,-7.4649286254795,0.708955523337773,54.899932149232,1.19848114345301e-12,7.97675117492778e-11
"oases6_k43_Locus_13328_Transcript_6_1",3.21104957066585,7.74496498915905,1.85169877926853,54.8060148822093,1.2561025022954e-12,8.34487024795063e-11
"oases3_k49_Locus_31956_Transcript_2_1",-5.88552620876993,-0.344278205508987,4.63529799880015,54.8024541627217,1.25834080852853e-12,8.34487024795063e-11
"oases6_k31_Locus_29202_Transcript_3_1",1.38057314370952,8.86335553970764,1.97693258858512,54.7800490556994,1.27251669357421e-12,8.42364705838395e-11
"oases2_CL10154Contig1_2",7.90407875145931,6.10644027319116,2.80903242882328,54.7671083444241,1.28077702395552e-12,8.46305149540912e-11
"oases3_k49_Locus_8278_Transcript_8_1",-4.56853775805104,-2.51626296261458,4.37397568392227,54.7118248945053,1.31667374828649e-12,8.68460006671051e-11
"oases6_k25_Locus_36461_Transcript_1_1",3.5968806843206,6.4601498073476,0.553255566559547,54.695385790079,1.3275408169449e-12,8.74055733928553e-11
"oases6_k31_Locus_421_Transcript_458_5",1.62702850769815,7.74211322464665,0.0882537188325339,54.6140028400751,1.38267453985833e-12,9.08724433695782e-11
"oases6_k49_Locus_5476_Transcript_15_3",0.0542461616367838,3.75608958676989,0.939264605068505,54.5992383054966,1.39291958217831e-12,9.1382003286628e-11
"oases3_k43_Locus_10732_Transcript_4_1",-3.13680767880975,-7.03499075191056,0.894227223361025,54.5127592837156,1.45446985597099e-12,9.52495946929003e-11
"oases2_CL2633Contig1_2",-0.766072824369041,-4.63374627040098,6.3018955663433,54.4959732050586,1.4667286509864e-12,9.58811761454976e-11
"oases6_k49_Locus_2128_Transcript_10_2",-0.434218997857481,3.04086678106896,2.30596126336448,54.4786407763252,1.47949487340501e-12,9.65436218725656e-11
"oases3_k49_Locus_62383_Transcript_1_1",4.80995216984294,5.01029020056176,6.49893176107606,54.4566839440655,1.49582686947675e-12,9.74359836311203e-11
"oases6_k37_Locus_13399_Transcript_3_1",1.4929978938785,7.08910465317314,2.25463419390449,54.3705272311113,1.56167271556095e-12,1.01544722513771e-10
"oases2_k25_Locus_2451_Transcript_4_1",1.24773068957211,-3.60013388244273,3.74248901835358,54.3632823594335,1.56734003332464e-12,1.01732851401972e-10
"oases6_k31_Locus_14362_Transcript_4_1",4.05705308443798,5.76721897499453,2.79433340401785,54.240970788098,1.66618356688511e-12,1.07957508742717e-10
"oases6_k31_Locus_2304_Transcript_19_3",-1.52318706193067,3.93279369338572,1.85900928839463,54.2236639462758,1.68066431826105e-12,1.08703708189749e-10
"oases3_k37_Locus_26393_Transcript_4_1",-8.71610155073897,-5.1518307727102,3.17203013361795,54.2075025960527,1.69430024011665e-12,1.09392733636968e-10
"oases2_k31_Locus_4376_Transcript_5_1",3.44213097945712,3.46219660128979,6.05823832499013,54.1848420682759,1.71360627363689e-12,1.10444785365704e-10
"oases3_CL1563Contig1_5",0.803621558511898,-4.5823795937485,1.85441162207202,54.0979883013848,1.78966234008797e-12,1.15144363154467e-10
"oases3_k25_Locus_23900_Transcript_13_1",-4.72852023138429,-4.68683809641749,4.58514020692511,54.0798195876633,1.8059943419953e-12,1.15991647117327e-10
"oases3_CL18198Contig1_1",-1.93485129176728,-6.60270839396469,0.97604841178544,54.0740777895969,1.81118661909102e-12,1.16121760283086e-10
"oases3_k49_Locus_9959_Transcript_6_2",-2.14047736695579,-7.25822821142727,0.145210564673149,54.0278652425705,1.85352363419342e-12,1.18628747359119e-10
"oases2_CL11185Contig1_1",0.100343934654099,-3.8524317564655,4.38012271999105,53.9786929051634,1.89965950714442e-12,1.21369709243044e-10
"oases3_k49_Locus_16488_Transcript_1_1",-4.51053288508553,-4.3691862515787,4.43605131325119,53.9655483291726,1.91218573441602e-12,1.2195754337085e-10
"oases3_k43_Locus_25292_Transcript_4_2",0.16799127032263,-4.49605810297499,4.75509345186097,53.9429801081327,1.93388524918777e-12,1.229424550255e-10
"oases6_CL18Contig7_1",-2.2066153892124,5.74200951758966,1.14631331060329,53.9425170346129,1.93433306655343e-12,1.229424550255e-10
"oases3_k37_Locus_12989_Transcript_8_1",-7.84551026494539,-5.36174061341318,0.220834862039324,53.9113827134628,1.9646807407045e-12,1.2465525398591e-10
"oases6_k37_Locus_36216_Transcript_3_1",0.27686753757664,7.71403427250678,0.263226675466782,53.8796552155195,1.99609646956912e-12,1.26429785541465e-10
"oases6_CL11425Contig1_1",-2.92903666418922,0.933333496989982,3.89122737967482,53.802423589159,2.07468497182408e-12,1.31180899951215e-10
"oases6_k31_Locus_60817_Transcript_3_1",1.24002375639782,7.23999515676782,7.92294590162113,53.6972546787553,2.18670047774321e-12,1.38025587986707e-10
"oases2_k49_Locus_5708_Transcript_4_1",0.328244461465755,-4.1401904757434,2.67229020627715,53.6844626590127,2.20073145889869e-12,1.38672551189333e-10
"oases6_k49_Locus_8878_Transcript_1_1",-5.48741432674749,-5.20930448642544,6.12073803585929,53.6525642639987,2.23611276127409e-12,1.40660314398293e-10
"oases2_CL13322Contig1_1",-4.05724831814946,-5.05492650211799,5.26759434887214,53.6103687471911,2.28379091060274e-12,1.43413465863929e-10
"oases3_k49_Locus_48588_Transcript_1_1",-0.134061517644085,-5.88365721187437,2.10981040254838,53.596317741827,2.29989218331095e-12,1.44177685536004e-10
"oases2_CL1015Contig1_1",1.87415497269424,-5.51140720895184,0.246843704225662,53.5497392279114,2.35408355232197e-12,1.47164492984438e-10
"oases6_k37_Locus_1380_Transcript_24_1",-0.36543230375258,3.81749187546781,5.46700328244994,53.5484828070097,2.35556287682669e-12,1.47164492984438e-10
"oases6_CL15614Contig1_1",-3.7872282774255,5.30848668477828,1.22230005025281,53.4669927714089,2.45352245864751e-12,1.5302385905779e-10
"oases3_k25_Locus_26070_Transcript_3_1",-5.3444863045358,-5.48087596944626,4.85187533783535,53.4065504994374,2.52880248907527e-12,1.57451228661897e-10
"oases3_k43_Locus_18912_Transcript_2_1",-2.74755337877519,-8.58890095294427,1.06537506854764,53.3131287925207,2.64972727516035e-12,1.64700759935518e-10
"oases6_k31_Locus_23717_Transcript_7_1",1.28402166931186,7.38515152947274,2.94267196966296,53.2859587355526,2.68596951421051e-12,1.6639395281622e-10
"oases6_k49_Locus_21840_Transcript_6_1",2.98846874090945,5.68565238709477,0.664946924756006,53.28590472606,2.68604204911522e-12,1.6639395281622e-10
"oases6_k25_Locus_1949_Transcript_8_1",4.40035952021534,3.52310223768398,5.35793191159463,53.2671801861579,2.71130758672285e-12,1.67675856876706e-10
"oases6_k31_Locus_3403_Transcript_12_1",1.47294821028563,5.16870480958927,1.43876722297721,53.2276023766472,2.76549578856806e-12,1.70739102784775e-10
"oases6_k49_Locus_21173_Transcript_1_1",-0.537606163500036,6.82723958249336,1.30869126965689,53.2076528530275,2.79321898663226e-12,1.72160873776075e-10
"oases6_k43_Locus_27686_Transcript_4_1",-0.625518550143336,3.93814640945561,1.70338814184608,53.1907757945237,2.81688937794107e-12,1.73328496908109e-10
"oases3_CL6776Contig1_3",-7.3887993940096,-5.5545314271085,1.13926539155249,53.1821576553029,2.82905374007462e-12,1.7378540671651e-10
"oases3_k49_Locus_20001_Transcript_3_1",1.39408548469248,-5.92578445502256,0.124503680060413,53.1637194780708,2.85525563040028e-12,1.75101655073026e-10
"oases6_k49_Locus_15800_Transcript_5_1",1.23384748306471,4.07291052824113,2.61953041490445,53.093932417216,2.95664419510131e-12,1.81016715470702e-10
"oases3_k43_Locus_5556_Transcript_10_1",-3.54569169883796,-4.31927928714927,1.72843570303271,53.0645334406277,3.00042635113274e-12,1.83391059291818e-10
"oases2_CL135Contig3_1",5.67156363074731,1.11630468330148,2.63432695726257,53.0477517740227,3.0257083486612e-12,1.84628622746177e-10
"oases3_k37_Locus_29194_Transcript_1_1",-6.09691227106107,-4.50653170005559,5.55359067408632,53.0343920272594,3.04598735250388e-12,1.85557299299626e-10
"oases3_CL21316Contig1_1",0.925146082189106,-5.11719993049279,1.1155778041289,52.9639048202785,3.15525307205612e-12,1.91894852257901e-10
"oases3_CL14904Contig1_1",-4.70190981026065,-4.22210645185261,1.84913114598011,52.9252015400539,3.21690702246673e-12,1.95311421638047e-10
"oases3_CL7428Contig1_1",-1.10558344136193,-4.22395358951484,3.33504623316365,52.9219868153179,3.22208191560599e-12,1.95311421638047e-10
"oases3_CL315Contig3_1",-4.31625524900539,-4.64003858918204,1.52673000812403,52.8473732779666,3.34455776459227e-12,2.02400935480021e-10
"oases3_CL21324Contig1_1",-9.75124831003186,-8.38146100472026,1.11531883990156,52.7916925905051,3.43897967290792e-12,2.07772160699427e-10
"oases6_k31_Locus_40531_Transcript_1_1",5.71766824491091,7.95238284948389,3.92158536985502,52.6341785099011,3.72077455744351e-12,2.24427574580799e-10
"oases3_k43_Locus_7724_Transcript_8_2",-5.76194927460988,-4.88141438764509,2.77330418178488,52.6295853165034,3.7293294958708e-12,2.24574221021461e-10
"oases2_CL2976Contig1_1",4.95211074066107,1.35993594555968,3.88788215686666,52.4439766282988,4.09199571850077e-12,2.46009440958326e-10
"oases3_k25_Locus_12210_Transcript_9_1",-5.41421151007019,-3.74997923247833,1.80483821983369,52.4041085341324,4.17438419350581e-12,2.50551868295317e-10
"oases3_k43_Locus_4588_Transcript_13_1",-4.28269177666429,-4.25090378887881,3.7489988734473,52.3752982651624,4.234951955228e-12,2.53771884075289e-10
"oases3_k43_Locus_2727_Transcript_12_1",-7.73615604758157,-4.73199714484125,1.7513631708428,52.3480834336084,4.29297256731073e-12,2.56829009724285e-10
"oases3_CL1665Contig1_1",-2.49109998491668,-4.15862766225086,2.18857445430983,52.3427394623355,4.30445866686114e-12,2.57096763338434e-10
"oases3_k49_Locus_2382_Transcript_10_1",-3.07930592711429,-2.85806491356827,2.12477021422687,52.2385951012995,4.53453963793062e-12,2.70398653889154e-10
"oases6_k31_Locus_16685_Transcript_15_2",4.08817994048474,8.2526319612563,0.413192340084009,52.2020559649767,4.61814511142134e-12,2.74937070894732e-10
"oases6_CL14837Contig1_1",-4.82819289283914,2.90050888858095,3.20934257523526,52.0212660269838,5.05505181383476e-12,3.00460154244347e-10
"oases2_k25_Locus_1043_Transcript_11_1",3.77878510247,-0.472323577241529,2.17214999393043,51.8360537578306,5.54554130830943e-12,3.29080317798757e-10
"oases6_k31_Locus_2532_Transcript_2_1",-1.69277649722152,3.50183407181806,2.97558544335939,51.8024375899535,5.6395389795352e-12,3.34117630042802e-10
"oases6_k49_Locus_14248_Transcript_7_1",1.80259080935156,6.12804519960211,2.4796371395029,51.7415142998741,5.81397188271974e-12,3.43896436862873e-10
"oases6_k49_Locus_23571_Transcript_4_1",-1.50164824636456,4.75025146177603,3.99989320966542,51.7233372978726,5.86705302060337e-12,3.46477351730414e-10
"oases6_k37_Locus_4010_Transcript_6_1",3.44129780600965,6.00299676812735,2.24624636737516,51.6717161503542,6.02045622149935e-12,3.54964937316794e-10
"oases2_CL10714Contig1_1",5.69200193179652,3.93984606874637,0.726823483526074,51.6137316044779,6.19755781527445e-12,3.64820285328347e-10
"oases6_k31_Locus_9947_Transcript_1_1",-2.03172478385075,2.27750881701909,3.94617936964875,51.577197393043,6.31180960684177e-12,3.7095031043543e-10
"oases6_k49_Locus_13929_Transcript_11_2",-1.94435164645219,4.0043601354315,2.27626015543265,51.5704371849685,6.33318027717398e-12,3.71610752487682e-10
"oases3_k31_Locus_14638_Transcript_7_1",-5.22531653180735,-2.85729135607505,3.72208240854029,51.5149552031729,6.51132855391821e-12,3.8145359753649e-10
"oases3_CL2696Contig1_1",-0.638714164525491,-4.20812420131912,3.61756871196549,51.508293244964,6.53305381638361e-12,3.82115921225257e-10
"oases6_k49_Locus_1962_Transcript_7_1",0.66925136664984,6.28412018835098,1.94328232783095,51.4356447040478,6.77472492120046e-12,3.95620202285325e-10
"oases3_CL521Contig1_1",-5.12099137096431,-6.67354686587649,2.47057207584562,51.4232540575041,6.81682681492323e-12,3.97445929703783e-10
"oases2_CL1812Contig1_1",4.63024583611061,5.86024410489146,3.1041409233523,51.4047870646547,6.88006145006734e-12,4.00496021521142e-10
"oases3_k31_Locus_9130_Transcript_4_1",-6.59852194928944,-6.00703762930458,2.22544830200184,51.3062171576004,7.2276397972468e-12,4.20062177946801e-10
"oases2_k31_Locus_2681_Transcript_9_1",3.38822836232288,-1.51036252041304,5.26033186025166,51.2851028842692,7.30434717103179e-12,4.23848613612736e-10
"oases6_k43_Locus_17052_Transcript_5_1",-0.977864149740521,3.41985755931097,9.63792573026829,51.2580145792493,7.40395136767179e-12,4.28949618493882e-10
"oases6_k43_Locus_1450_Transcript_7_1",-2.39668034352186,5.0596117768998,0.89917764691535,51.2048520561641,7.60339674705783e-12,4.39809730133836e-10
"oases3_k25_Locus_11527_Transcript_4_2",2.07952995853045,-4.36351245406303,3.29553553986723,51.1621053757797,7.76765586230527e-12,4.48603532973734e-10
"oases3_k43_Locus_3584_Transcript_1_1",-3.87597798563159,-7.13610691689847,1.05255584632788,51.109503488319,7.97466284883468e-12,4.59611389591569e-10
"oases6_CL11568Contig1_2",4.32285353168709,7.18536228343692,1.98276432927145,51.1073324032431,7.98332438496521e-12,4.59611389591569e-10
"oases6_k49_Locus_2615_Transcript_34_1",0.487631095488806,4.31460244332161,1.41202095471293,51.0726309501777,8.12304952422079e-12,4.66922563012146e-10
"oases3_CL21202Contig1_1",-1.22969549891752,-5.30777651896839,1.5589837442172,51.0511089711908,8.21093358646953e-12,4.71235629759933e-10
"oases6_k37_Locus_3211_Transcript_1_1",0.829851490643446,4.88057244781198,2.62994753967349,50.9938529805135,8.44939317914798e-12,4.8346373282458e-10
"oases3_k49_Locus_11895_Transcript_4_1",-2.67645192118083,-5.00754976002587,0.861900774957054,50.9936228501228,8.4503654661619e-12,4.8346373282458e-10
"oases3_k43_Locus_52614_Transcript_1_1",-1.42386208693222,-4.61878766079841,-0.849968240085688,50.9540527361961,8.61922133156707e-12,4.92356236592771e-10
"oases6_k43_Locus_5100_Transcript_29_1",-0.300621934440469,4.71347558836949,1.73774549553198,50.9353264261627,8.70030343681547e-12,4.96214973465527e-10
"TRINITY_DN36410_c1_g3_i3",-9.1489533389073,-0.429010671726276,2.982344934784,50.9145328729717,8.79123040259009e-12,5.00622348686625e-10
"oases3_k31_Locus_27547_Transcript_6_1",-5.29451817619573,0.206939837808591,3.51498282441259,50.8334081338432,9.15515445421343e-12,5.20537952402123e-10
"oases6_k43_Locus_1664_Transcript_9_1",-3.49568363247026,-1.39694927924208,6.64838631651717,50.8128502329246,9.24974514697360e-12,5.25102018227497e-10
"oases6_k49_Locus_45537_Transcript_2_1",1.75147738132461,7.75202309436109,0.00275717042999746,50.7641558526619,9.47771439474623e-12,5.37212086551049e-10
"oases6_k31_Locus_1019_Transcript_28_4",-1.03036498564421,4.95865264392474,1.80020275674525,50.7299300917303,9.64130111608903e-12,5.4564110467644e-10
"oases3_k31_Locus_397_Transcript_34_2",-3.54842889511346,-4.25617399470442,0.946465218571447,50.7003105906336,9.78514892652131e-12,5.52928762068283e-10
"oases2_k49_Locus_3443_Transcript_3_1",3.82138910830626,-2.22405119401695,3.72246416728554,50.6707264089353,9.93096756083568e-12,5.60305189782349e-10
"oases2_CL13277Contig1_1",8.73549829446153,1.17593624064652,1.9262242245452,50.6126114058342,1.02237701197915e-11,5.7593905008159e-10
"oases3_k49_Locus_11348_Transcript_2_1",-0.862433752708105,-4.99063789222049,4.64587056118569,50.600421535283,1.02862736208497e-11,5.78571338186229e-10
"oases3_CL129Contig5_1",-6.20823052477258,-6.34285309876225,0.604652403014208,50.5939204959564,1.03197637562005e-11,5.79566150430539e-10
"oases2_k49_Locus_15774_Transcript_1_1",3.2485862400243,-3.77218804552824,1.43653687787558,50.5828598936103,1.03769932601432e-11,5.8188910371442e-10
"oases3_CL9426Contig1_1",-7.93563549258144,-4.57464539553721,1.64408483234749,50.5723952479215,1.04314313336257e-11,5.84048673737487e-10
"oases3_CL20298Contig1_1",-1.95296989208468,-4.46633307764632,2.78965394982385,50.5501176348585,1.05482745681007e-11,5.89690355542617e-10
"oases6_k49_Locus_5959_Transcript_8_1",1.11393626296955,4.18429593644596,3.7748983874223,50.5156128236992,1.07318365691497e-11,5.99039029681015e-10
"oases3_CL29Contig1_1",-7.10741104664877,-6.02137888591831,-0.319125724523454,50.4464510708027,1.11094442569886e-11,6.19174238961314e-10
"oases6_k25_Locus_34096_Transcript_2_1",-0.107033034464195,4.58829382714093,3.21385463177971,50.3941496069499,1.14037963423805e-11,6.34615209808983e-10
"oases3_k49_Locus_9860_Transcript_3_1",-4.50433638497185,-4.62307619237747,2.87668539500084,50.3605195453751,1.15971727880798e-11,6.44398663117047e-10
"oases6_CL18999Contig1_1",-1.45122674193042,2.57728199325489,4.66545399603459,50.2629966888817,1.21766815142776e-11,6.75575553968382e-10
"oases3_k49_Locus_426_Transcript_29_3",-5.51957178952943,-1.37084528926242,2.73812414269622,50.1789482367195,1.26993015713298e-11,7.03506777228666e-10
"oases6_k43_Locus_56631_Transcript_3_1",1.71668757977776,7.96440746654581,2.6148375273193,50.1712929006571,1.27480034297849e-11,7.04771170954903e-10
"oases3_CL3242Contig2_1",-4.59941473721699,0.0704673154534066,3.97071967680904,50.1693237299935,1.27605611080101e-11,7.04771170954903e-10
"oases6_k31_Locus_36103_Transcript_2_1",0.440545353323866,4.34967481356403,1.11371361803709,50.1281959367118,1.30256846111213e-11,7.18332228185944e-10
"oases3_k49_Locus_25070_Transcript_4_1",-1.51018713028519,-4.89986352860709,1.4656769300054,50.1173675449109,1.30963994786751e-11,7.21147534656835e-10
"oases3_k25_Locus_30417_Transcript_2_1",-5.88544690017506,-4.01894858904281,1.53617287048065,50.0915349602047,1.32666535619121e-11,7.29427265481261e-10
"oases3_k31_Locus_32975_Transcript_1_1",-5.4926436733315,-6.75954454959727,0.693288679560903,50.0839741413405,1.33169018639033e-11,7.30961995539244e-10
"oases3_k37_Locus_13368_Transcript_6_1",0.815700698286063,-4.64787250464112,3.52242618729748,50.081343311104,1.33344306442275e-11,7.30961995539244e-10
"oases6_k49_Locus_29070_Transcript_1_1",-4.1602564824883,3.27802207159437,0.3047519562599,50.0661600159773,1.34360461687264e-11,7.3543301663538e-10
"oases6_CL1473Contig1_2",-1.98691288575561,3.54908816913354,1.027516903455,49.9830925304621,1.4005846515588e-11,7.65479000396658e-10
"oases3_k49_Locus_4777_Transcript_17_2",-5.03735000312288,-4.31941012484073,1.75531857783618,49.9776025365544,1.4044345337009e-11,7.66440887714481e-10
"oases6_k43_Locus_34771_Transcript_7_1",1.27081676538623,6.26391125877485,2.46697682598905,49.9481677807252,1.42525697753132e-11,7.76648575587013e-10
"oases3_k37_Locus_16657_Transcript_1_1",-5.22848989798632,-4.99388965123535,0.913182012370119,49.9328945009346,1.43618281708012e-11,7.79794625311474e-10
"oases3_k31_Locus_1856_Transcript_15_2",-8.12485565147503,-4.42079831656799,1.24552357833293,49.9315013630459,1.43718356593375e-11,7.79794625311474e-10
"oases2_k25_Locus_28379_Transcript_1_1",7.13015826287528,1.25485505415698,1.60647711554172,49.9311870484359,1.43740944757875e-11,7.79794625311474e-10
"oases3_k43_Locus_4103_Transcript_15_1",-3.55516332505931,-4.57339639345863,3.09039319819187,49.9229200359307,1.44336328515309e-11,7.81867972768379e-10
"oases2_CL477Contig1_1",6.12018248460176,-0.95105602058905,2.23421735411628,49.9044318969104,1.45676769588818e-11,7.87965216980931e-10
"oases3_k37_Locus_5920_Transcript_10_1",-3.11902819790729,-2.79627845552177,3.93291452604451,49.8813599851967,1.47367020960159e-11,7.95933837948736e-10
"oases2_CL3725Contig1_1",6.60882299492194,-1.11713041801694,2.13555695253241,49.8714803563971,1.48096787664426e-11,7.98699043237866e-10
"oases3_k31_Locus_21084_Transcript_1_1",-4.70608217661672,-5.0904572905431,2.6703537099766,49.8655532732391,1.48536329631144e-11,7.99893218291182e-10
"oases6_CL4059Contig1_2",-2.25368410401342,2.99385064056678,2.13623441213063,49.8582817195991,1.49077357507663e-11,8.01629608779843e-10
"oases6_k49_Locus_27657_Transcript_2_1",5.94836385815824,6.0562634359834,2.29752982659295,49.8412284741719,1.50353918533221e-11,8.07310286144776e-10
"oases3_k25_Locus_4624_Transcript_8_1",-2.27882749809684,-5.01354993066786,4.16745237460395,49.8349654932749,1.50825488365855e-11,8.08658353046928e-10
"oases3_k37_Locus_52123_Transcript_1_1",-4.68211773784221,-7.14497913915849,2.99468202703872,49.7630562638409,1.56347028299163e-11,8.37038623184704e-10
"oases6_k31_Locus_6563_Transcript_3_1",-0.4532593551159,3.80615931499285,2.42875960144935,49.7559777705859,1.56901359370332e-11,8.38781858919559e-10
"oases2_CL978Contig1_1",4.89737497905619,-0.988401607719717,2.81439794558529,49.7361189788984,1.58467055420014e-11,8.45918824369458e-10
"oases3_k37_Locus_11611_Transcript_4_1",0.881979241820901,-3.83994946757701,4.01522380563507,49.6931970085807,1.61904669902633e-11,8.6301307548536e-10
"oases6_k43_Locus_10462_Transcript_1_1",0.437331951876352,5.4976724523222,1.63471311922248,49.6770912440506,1.63213732938509e-11,8.68728189848177e-10
"oases3_k43_Locus_14334_Transcript_9_1",-2.87793132334935,-5.75270150734878,0.435983552223109,49.5666406378737,1.72480793800515e-11,9.16722920441492e-10
"oases6_k31_Locus_105_Transcript_8_2",3.13555899786824,4.86962366876689,3.261805795854,49.5570430361136,1.73310483952298e-11,9.19799620547416e-10
"oases3_k43_Locus_40274_Transcript_1_1",-3.23980280552404,-7.15411610795597,1.8790704835007,49.5456350984408,1.74301866270805e-11,9.23413439385894e-10
"oases6_k25_Locus_6902_Transcript_10_1",5.17139970004506,6.02397772370874,1.66332035667977,49.5434202419889,1.7449499999848e-11,9.23413439385894e-10
"oases2_k49_Locus_17941_Transcript_2_1",1.50092722369568,-3.66289744401114,4.31662962768838,49.4968580512433,1.78605092826343e-11,9.43801811126868e-10
"oases3_CL6687Contig1_2",-0.842642251076584,-4.63360610029494,5.1121283842904,49.4854247003557,1.79629044184845e-11,9.47846897466305e-10
"oases3_k25_Locus_18134_Transcript_21_1",1.39535966949999,-4.81040706458553,-0.178879260568161,49.4634892529787,1.81610009389752e-11,9.5692297045264e-10
"oases3_CL29Contig5_1",-0.0353404813515463,-7.10340331322357,1.63648024411882,49.4525537237106,1.82605729878215e-11,9.60789086344877e-10
"oases3_k25_Locus_4109_Transcript_26_2",-2.38759662099375,-3.61364051637704,6.33208505664642,49.4483507856137,1.82989873659386e-11,9.60948311594356e-10
"oases6_k25_Locus_17238_Transcript_6_2",4.25351526837261,5.78057020508844,1.84795169898878,49.4464916413931,1.83160055028074e-11,9.60948311594356e-10
"oases6_k49_Locus_34348_Transcript_2_1",-0.204203145960869,6.66982898427297,0.681487452159786,49.3960822167671,1.87835222143616e-11,9.84068728810402e-10
"oases6_k31_Locus_358_Transcript_10_1",3.57550759710859,2.94757454072754,4.76901478549797,49.3717604942443,1.90133405844209e-11,9.94687930460009e-10
"oases6_k49_Locus_10371_Transcript_5_1",1.97234463339692,3.75586249581306,4.76676715001356,49.3184561691018,1.95269005710986e-11,1.02009975020499e-09
"oases2_k37_Locus_27231_Transcript_1_1",3.99783858669182,-1.2492436444631,2.90000873980961,49.2984462372804,1.97232471281144e-11,1.0284081556352e-09
"oases2_k49_Locus_7156_Transcript_3_1",4.38637390939536,2.81701052384454,5.11792015388064,49.2965428449245,1.97420266017828e-11,1.0284081556352e-09
"oases3_CL1070Contig1_1",-5.80463664958526,-4.64036064100315,2.42936751364247,49.2770515903253,1.9935365609909e-11,1.03700661420169e-09
"oases6_k37_Locus_12916_Transcript_4_1",-0.0509923466525621,3.64854738866496,1.13027147109785,49.2292415370846,2.04176627513174e-11,1.06059057518281e-09
"oases6_k37_Locus_28783_Transcript_7_1",0.459514739412608,5.46911831845299,2.04109102631933,49.1958573317724,2.07613368156585e-11,1.07691726314094e-09
"oases6_k43_Locus_17293_Transcript_1_1",6.93842818500325,9.26860344072303,1.18331032613357,49.1415238450516,2.1333085840608e-11,1.10501166247545e-09
"oases3_k43_Locus_26580_Transcript_1_1",-0.663197956773872,-6.49360782398558,3.31333523717202,49.137598260243,2.13749993797877e-11,1.10562108921714e-09
"oases6_CL13754Contig1_1",-9.4996964986417,1.07772398472213,3.36116683767279,49.1258419922654,2.15010144941726e-11,1.11057282330252e-09
