"Gene" "Flower" "Leaf" "Stem"
"TRINITY_DN60450_c1_g2_i4" 0 0 0
"TRINITY_DN60450_c1_g1_i4" 0 0 0
"TRINITY_DN60450_c1_g3_i2" 0 0 0
"TRINITY_DN60450_c1_g3_i3" 0 0 0
"TRINITY_DN60450_c2_g1_i1" 0 0 0
"TRINITY_DN60450_c2_g1_i2" 0 0 0
"TRINITY_DN60457_c0_g2_i2" 0 0 0
"TRINITY_DN60457_c0_g3_i1" 0 0 0
"TRINITY_DN60457_c0_g2_i4" 0 0 0
"TRINITY_DN60457_c0_g2_i6" 0 0 0
"TRINITY_DN60457_c0_g3_i3" 0 0 0
"TRINITY_DN60457_c0_g1_i3" 0 0 0
"TRINITY_DN60457_c0_g2_i7" 0 0 0
"TRINITY_DN60457_c0_g1_i4" 0 0 0
"TRINITY_DN60457_c0_g2_i8" 0 0 0
"TRINITY_DN60457_c0_g2_i11" 0 0 0
"TRINITY_DN60457_c0_g3_i5" 0 0 0
"TRINITY_DN60457_c0_g3_i6" 0 0 0
"TRINITY_DN60457_c0_g3_i7" 0 0 0
"TRINITY_DN60503_c1_g1_i1" 0 0 0
"TRINITY_DN60503_c1_g1_i2" 0 0 0
"TRINITY_DN60503_c1_g1_i3" 0 0 0
"TRINITY_DN60503_c1_g2_i2" 0 0 0
"TRINITY_DN60461_c1_g1_i1" 0 0 0
"TRINITY_DN60461_c1_g1_i2" 0 0 0
"TRINITY_DN60417_c2_g1_i1" 0 0 0
"TRINITY_DN60417_c2_g1_i5" 0 0 0
"TRINITY_DN60417_c2_g1_i6" 0 0 0
"TRINITY_DN60417_c2_g1_i8" 0 0 0
"TRINITY_DN60421_c1_g2_i7" 0 0 0
"TRINITY_DN60476_c0_g5_i1" 1 1 0
"TRINITY_DN60476_c0_g6_i1" 1 0 0
"TRINITY_DN60476_c0_g2_i4" 1 1 0
"TRINITY_DN60476_c0_g2_i7" 1 0 0
"TRINITY_DN60476_c0_g2_i8" 1 1 0
"TRINITY_DN60476_c0_g2_i9" 1 1 0
"TRINITY_DN60436_c2_g7_i3" 0 0 0
"TRINITY_DN60487_c2_g1_i2" 0 0 0
"TRINITY_DN60487_c3_g1_i1" 0 0 0
"TRINITY_DN60487_c3_g1_i4" 0 0 0
"TRINITY_DN60487_c3_g1_i7" 0 0 0
"TRINITY_DN60487_c3_g1_i8" 0 0 0
"TRINITY_DN60487_c3_g1_i9" 0 0 0
"TRINITY_DN60471_c1_g1_i2" 0 0 0
"TRINITY_DN60471_c1_g1_i3" 0 0 0
"TRINITY_DN60471_c2_g1_i3" 0 0 0
"TRINITY_DN60471_c2_g1_i6" 0 0 0
"TRINITY_DN60471_c2_g1_i7" 0 0 0
"TRINITY_DN60471_c2_g1_i9" 0 0 0
"TRINITY_DN60447_c2_g2_i3" 1 0 0
"TRINITY_DN60447_c2_g5_i1" 0 0 0
"TRINITY_DN60447_c2_g6_i1" 0 0 0
"TRINITY_DN60447_c2_g9_i1" 0 0 0
"TRINITY_DN60447_c2_g1_i3" 0 0 0
"TRINITY_DN60431_c0_g1_i1" 0 0 0
"TRINITY_DN60480_c0_g1_i1" 0 0 0
"TRINITY_DN60480_c0_g1_i3" 0 0 0
"TRINITY_DN60480_c0_g1_i4" 0 0 0
"TRINITY_DN60480_c0_g1_i6" 1 0 0
"TRINITY_DN60500_c0_g1_i1" 0 0 0
"TRINITY_DN60500_c0_g1_i2" 0 0 0
"TRINITY_DN60500_c0_g1_i3" 0 0 0
"TRINITY_DN60478_c0_g1_i1" 0 0 0
"TRINITY_DN60478_c0_g2_i1" 0 0 0
"TRINITY_DN60478_c0_g3_i1" 1 1 0
"TRINITY_DN60478_c0_g2_i3" 0 0 0
"TRINITY_DN60478_c0_g1_i2" 0 0 0
"TRINITY_DN60478_c0_g3_i2" 0 0 0
"TRINITY_DN60478_c0_g1_i3" 0 0 0
"TRINITY_DN60478_c0_g1_i5" 0 0 0
"TRINITY_DN60454_c5_g1_i6" 0 0 0
"TRINITY_DN60454_c5_g1_i11" 0 0 0
"TRINITY_DN60438_c0_g1_i1" 0 0 0
"TRINITY_DN60489_c0_g2_i1" 0 0 0
"TRINITY_DN60489_c1_g2_i1" 1 0 0
"TRINITY_DN60489_c2_g1_i1" 0 0 0
"TRINITY_DN60489_c2_g1_i3" 0 0 0
"TRINITY_DN60493_c1_g1_i2" 0 0 0
"TRINITY_DN60493_c1_g1_i3" 1 1 0
"TRINITY_DN60493_c1_g3_i2" 0 0 0
"TRINITY_DN60493_c1_g6_i1" 0 0 0
"TRINITY_DN60414_c2_g1_i2" 0 0 0
"TRINITY_DN60414_c2_g1_i6" 0 0 0
"TRINITY_DN60414_c2_g1_i8" 0 0 0
"TRINITY_DN60414_c2_g1_i10" 0 0 0
"TRINITY_DN60414_c2_g1_i13" 0 0 0
"TRINITY_DN60465_c0_g1_i1" 0 0 0
"TRINITY_DN60453_c0_g2_i1" 1 0 0
"TRINITY_DN60453_c0_g1_i2" 1 0 0
"TRINITY_DN60453_c1_g3_i3" 0 0 0
"TRINITY_DN60453_c1_g4_i2" 0 0 0
"TRINITY_DN60453_c1_g1_i3" 1 0 0
"TRINITY_DN60453_c1_g2_i2" 0 0 0
"TRINITY_DN60409_c2_g3_i3" 1 0 0
"TRINITY_DN60409_c2_g4_i2" 0 0 0
"TRINITY_DN60409_c2_g1_i9" 1 0 0
"TRINITY_DN60413_c0_g1_i1" 0 0 0
"TRINITY_DN60413_c0_g2_i1" 0 0 0
"TRINITY_DN60413_c0_g1_i2" 0 0 0
"TRINITY_DN60413_c0_g1_i3" 0 0 0
"TRINITY_DN60413_c0_g1_i4" 0 0 0
"TRINITY_DN60413_c0_g2_i6" 0 0 0
"TRINITY_DN60413_c0_g2_i7" 0 0 0
"TRINITY_DN60413_c0_g1_i6" 0 0 0
"TRINITY_DN60413_c0_g2_i10" 0 0 0
"TRINITY_DN60413_c0_g2_i11" 0 0 0
"TRINITY_DN60494_c0_g1_i1" 0 0 0
"TRINITY_DN60494_c0_g1_i12" 0 0 0
"TRINITY_DN60491_c0_g1_i1" 0 0 0
"TRINITY_DN60491_c0_g1_i2" 0 0 0
"TRINITY_DN60491_c0_g1_i3" 0 0 0
"TRINITY_DN60460_c0_g2_i1" 0 0 0
"TRINITY_DN60460_c0_g2_i3" 0 0 0
"TRINITY_DN60460_c0_g2_i4" 0 0 0
"TRINITY_DN60460_c0_g2_i7" 0 0 0
"TRINITY_DN60460_c0_g4_i2" 0 0 0
"TRINITY_DN60460_c0_g4_i3" 0 0 0
"TRINITY_DN60460_c1_g1_i1" 0 0 0
"TRINITY_DN60460_c1_g1_i3" 0 0 0
"TRINITY_DN60456_c0_g1_i2" 0 0 0
"TRINITY_DN60456_c0_g3_i1" 0 0 0
"TRINITY_DN60456_c0_g1_i3" 0 0 0
"TRINITY_DN60456_c0_g1_i6" 0 0 0
"TRINITY_DN60456_c0_g1_i7" 0 0 0
"TRINITY_DN60456_c0_g1_i8" 0 0 0
"TRINITY_DN60456_c0_g1_i11" 0 0 0
"TRINITY_DN60456_c0_g3_i4" 0 0 0
"TRINITY_DN60456_c0_g1_i12" 0 0 0
"TRINITY_DN60456_c0_g1_i18" 0 0 0
"TRINITY_DN60411_c2_g1_i1" -1 -1 0
"TRINITY_DN60411_c3_g1_i1" 0 0 0
"TRINITY_DN60411_c4_g3_i1" 0 0 0
"TRINITY_DN60411_c4_g5_i1" 0 0 0
"TRINITY_DN60411_c4_g7_i1" 0 0 0
"TRINITY_DN60411_c4_g8_i1" 0 0 0
"TRINITY_DN60411_c4_g3_i2" -1 -1 0
"TRINITY_DN60411_c4_g3_i3" 0 0 0
"TRINITY_DN60467_c0_g1_i1" 0 0 0
"TRINITY_DN60467_c0_g1_i4" 0 0 0
"TRINITY_DN60434_c0_g1_i2" 0 0 0
"TRINITY_DN60434_c0_g1_i3" 0 0 0
"TRINITY_DN60434_c0_g1_i4" 0 0 0
"TRINITY_DN60474_c1_g1_i1" 0 0 0
"TRINITY_DN60474_c2_g1_i1" 0 0 0
"TRINITY_DN60474_c2_g1_i4" 0 0 0
"TRINITY_DN60474_c2_g1_i5" 0 0 0
"TRINITY_DN60474_c2_g1_i6" 0 0 0
"TRINITY_DN60474_c2_g2_i1" 0 0 0
"TRINITY_DN60429_c0_g1_i2" -1 0 0
"TRINITY_DN60429_c0_g1_i4" 0 0 0
"TRINITY_DN60429_c0_g1_i5" 0 0 0
"TRINITY_DN60429_c0_g3_i3" 0 0 0
"TRINITY_DN60429_c0_g3_i4" 0 -1 0
"TRINITY_DN60433_c0_g1_i1" 0 0 0
"TRINITY_DN60433_c0_g2_i1" 0 0 0
"TRINITY_DN60433_c0_g2_i2" 0 0 0
"TRINITY_DN60433_c0_g2_i3" 0 0 0
"TRINITY_DN60433_c0_g2_i4" -1 0 0
"TRINITY_DN60433_c0_g2_i5" 0 0 0
"TRINITY_DN60433_c0_g2_i6" 0 0 0
"TRINITY_DN60482_c2_g1_i3" 0 0 0
"TRINITY_DN60482_c2_g1_i4" 0 0 0
"TRINITY_DN60482_c2_g2_i1" 0 0 0
"TRINITY_DN60482_c2_g1_i5" 0 0 0
"TRINITY_DN60482_c2_g1_i6" 0 0 0
"TRINITY_DN60405_c2_g1_i1" 0 0 0
"TRINITY_DN60405_c3_g1_i2" 0 0 0
"TRINITY_DN60405_c3_g1_i3" 0 0 0
"TRINITY_DN60405_c3_g2_i2" 0 0 0
"TRINITY_DN60473_c0_g1_i3" 0 0 0
"TRINITY_DN60473_c0_g2_i1" 0 0 0
"TRINITY_DN60473_c0_g2_i2" 0 0 0
"TRINITY_DN60412_c1_g1_i2" 0 0 0
"TRINITY_DN60412_c1_g1_i3" 0 0 0
"TRINITY_DN60412_c1_g1_i4" 0 0 0
"TRINITY_DN60424_c0_g2_i1" 0 0 0
"TRINITY_DN60424_c0_g1_i2" 0 0 0
"TRINITY_DN60424_c0_g1_i4" 0 0 0
"TRINITY_DN60424_c0_g2_i3" 0 0 0
"TRINITY_DN60424_c0_g3_i5" 0 0 0
"TRINITY_DN60424_c0_g3_i7" 0 0 0
"TRINITY_DN60424_c0_g2_i4" 0 0 0
"TRINITY_DN60424_c0_g1_i6" 0 0 0
"TRINITY_DN60424_c0_g2_i5" 0 0 0
"TRINITY_DN60452_c1_g1_i1" 0 0 0
"TRINITY_DN60452_c2_g1_i1" 0 0 0
"TRINITY_DN60452_c2_g2_i1" 0 0 0
"TRINITY_DN60452_c2_g2_i2" 0 0 0
"TRINITY_DN60452_c2_g3_i1" 0 0 0
"TRINITY_DN60452_c2_g2_i3" 0 0 0
"TRINITY_DN60452_c2_g2_i5" 0 0 0
"TRINITY_DN60452_c2_g3_i2" 0 0 0
"TRINITY_DN60452_c2_g1_i6" 0 0 0
"TRINITY_DN60452_c2_g2_i7" 0 0 0
"TRINITY_DN60452_c2_g1_i7" 0 0 0
"TRINITY_DN60488_c1_g1_i1" 0 0 0
"TRINITY_DN60488_c4_g2_i2" 0 0 0
"TRINITY_DN60488_c4_g3_i1" 0 0 0
"TRINITY_DN60488_c4_g2_i3" 0 0 0
"TRINITY_DN60488_c4_g4_i1" 0 0 0
"TRINITY_DN60488_c4_g8_i2" 0 0 0
"TRINITY_DN60488_c4_g7_i3" 0 0 0
"TRINITY_DN60488_c4_g7_i4" 0 0 0
"TRINITY_DN60415_c4_g1_i1" 0 0 0
"TRINITY_DN60415_c4_g1_i2" 0 0 0
"TRINITY_DN60415_c5_g1_i1" 0 0 0
"TRINITY_DN60415_c5_g1_i2" 0 0 0
"TRINITY_DN60423_c1_g1_i1" 0 0 0
"TRINITY_DN60423_c1_g1_i3" 0 0 0
"TRINITY_DN60439_c0_g1_i1" 0 0 0
"TRINITY_DN60439_c0_g2_i1" 0 0 0
"TRINITY_DN60439_c0_g1_i2" 0 0 0
"TRINITY_DN60439_c0_g2_i2" 0 0 0
"TRINITY_DN60439_c0_g2_i4" 0 0 0
"TRINITY_DN60455_c3_g2_i1" 0 0 0
"TRINITY_DN60455_c3_g3_i1" 0 0 0
"TRINITY_DN60455_c3_g4_i2" 0 0 0
"TRINITY_DN60455_c3_g4_i3" 0 0 0
"TRINITY_DN60455_c3_g2_i3" 0 0 0
"TRINITY_DN60455_c3_g4_i4" 0 0 0
"TRINITY_DN60455_c3_g7_i1" 0 0 0
"TRINITY_DN60455_c3_g3_i3" 0 0 0
"TRINITY_DN60463_c1_g1_i1" 1 1 0
"TRINITY_DN60463_c1_g2_i1" 0 0 0
"TRINITY_DN60463_c1_g4_i1" 1 0 0
"TRINITY_DN60463_c1_g2_i2" 1 1 1
"TRINITY_DN60463_c1_g1_i2" 1 1 0
"TRINITY_DN60501_c2_g1_i1" 0 0 0
"TRINITY_DN60501_c2_g3_i1" 0 0 0
"TRINITY_DN60501_c2_g1_i2" 0 0 0
"TRINITY_DN60501_c2_g5_i1" 0 0 0
"TRINITY_DN60501_c2_g5_i2" 0 0 0
"TRINITY_DN60501_c2_g8_i1" 0 0 0
"TRINITY_DN60501_c2_g1_i6" 0 0 0
"TRINITY_DN60501_c2_g10_i1" 0 0 0
"TRINITY_DN60481_c0_g2_i2" 0 0 0
"TRINITY_DN60481_c0_g1_i2" 0 0 0
"TRINITY_DN60481_c0_g1_i3" 0 0 0
"TRINITY_DN60481_c0_g3_i1" 0 0 0
"TRINITY_DN60481_c0_g1_i6" 0 0 0
"TRINITY_DN60481_c0_g2_i7" 0 0 0
"TRINITY_DN60481_c0_g1_i10" 0 0 0
"TRINITY_DN60481_c0_g2_i10" 0 0 0
"TRINITY_DN60481_c0_g2_i14" 0 0 0
"TRINITY_DN60406_c0_g1_i1" -1 -1 0
"TRINITY_DN60406_c0_g3_i1" -1 0 0
"TRINITY_DN60406_c0_g4_i3" 0 0 0
"TRINITY_DN60406_c0_g2_i2" 0 0 0
"TRINITY_DN60406_c0_g1_i2" 0 0 0
"TRINITY_DN60406_c0_g4_i4" 0 0 0
"TRINITY_DN60406_c0_g3_i2" 0 0 0
"TRINITY_DN60406_c0_g5_i2" 0 0 0
"TRINITY_DN60406_c0_g5_i3" 0 0 0
"TRINITY_DN60406_c0_g5_i4" 0 0 0
"TRINITY_DN60406_c0_g2_i3" 0 0 0
"TRINITY_DN60406_c0_g4_i5" 0 0 0
"TRINITY_DN60406_c0_g5_i6" 0 0 0
"TRINITY_DN60430_c1_g1_i7" 0 0 0
"TRINITY_DN60470_c1_g1_i2" 0 0 0
"TRINITY_DN60470_c1_g1_i4" 0 0 0
"TRINITY_DN60486_c2_g2_i1" 0 0 0
"TRINITY_DN60486_c2_g2_i2" 0 0 0
"TRINITY_DN60486_c3_g1_i11" 0 0 0
"TRINITY_DN60486_c3_g1_i12" 0 0 0
"TRINITY_DN60437_c2_g1_i8" 0 0 0
"TRINITY_DN60437_c3_g4_i2" 0 0 0
"TRINITY_DN67376_c1_g2_i2" 0 0 0
"TRINITY_DN67376_c1_g2_i3" 0 0 0
"TRINITY_DN67376_c1_g2_i4" 0 0 0
"TRINITY_DN67340_c0_g1_i3" 0 0 0
"TRINITY_DN67340_c0_g1_i5" 0 0 0
"TRINITY_DN67340_c1_g1_i1" 0 0 0
"TRINITY_DN67340_c1_g1_i6" 0 0 0
"TRINITY_DN67336_c0_g1_i2" 0 0 0
"TRINITY_DN67336_c0_g2_i2" 0 0 0
"TRINITY_DN67387_c0_g1_i4" 0 0 0
"TRINITY_DN67387_c1_g1_i2" 0 0 0
"TRINITY_DN67371_c2_g2_i3" 0 0 0
"TRINITY_DN67331_c1_g1_i1" 0 0 0
"TRINITY_DN67331_c1_g1_i2" 0 0 0
"TRINITY_DN67331_c1_g1_i3" 0 -1 0
"TRINITY_DN67331_c1_g1_i4" 0 0 0
"TRINITY_DN67331_c1_g1_i6" 0 0 0
"TRINITY_DN67331_c1_g3_i1" 0 0 0
"TRINITY_DN67380_c0_g1_i3" 0 0 0
"TRINITY_DN67380_c2_g1_i1" 0 0 0
"TRINITY_DN67380_c2_g1_i2" 0 0 0
"TRINITY_DN67380_c2_g1_i3" 0 0 0
"TRINITY_DN67380_c3_g1_i1" 0 0 0
"TRINITY_DN67380_c3_g1_i2" 0 0 0
"TRINITY_DN67380_c3_g1_i4" 0 0 0
"TRINITY_DN67380_c3_g1_i5" 0 0 0
"TRINITY_DN67380_c3_g1_i6" 0 0 0
"TRINITY_DN67380_c3_g3_i1" 0 0 0
"TRINITY_DN67378_c2_g4_i1" 0 0 0
"TRINITY_DN67378_c2_g2_i4" 0 0 0
"TRINITY_DN67378_c2_g2_i5" 0 0 0
"TRINITY_DN67378_c2_g2_i8" 0 0 0
"TRINITY_DN67378_c2_g2_i10" 0 0 0
"TRINITY_DN67402_c2_g2_i1" 0 0 0
"TRINITY_DN67402_c2_g2_i2" 0 0 0
"TRINITY_DN67402_c2_g1_i2" 0 0 0
"TRINITY_DN67402_c2_g4_i1" 1 0 0
"TRINITY_DN67402_c2_g1_i4" 0 0 0
"TRINITY_DN67402_c2_g5_i1" 0 0 0
"TRINITY_DN67402_c2_g1_i7" 0 0 0
"TRINITY_DN67402_c2_g1_i11" 0 0 0
"TRINITY_DN67354_c0_g1_i1" 0 0 0
"TRINITY_DN67354_c0_g3_i1" 0 0 0
"TRINITY_DN67354_c0_g2_i2" 0 0 0
"TRINITY_DN67354_c0_g3_i2" 0 0 0
"TRINITY_DN67354_c0_g4_i2" 0 0 0
"TRINITY_DN67354_c0_g2_i5" 0 0 0
"TRINITY_DN67354_c0_g4_i3" 0 0 0
"TRINITY_DN67354_c0_g2_i8" 0 0 0
"TRINITY_DN67354_c0_g1_i2" 0 0 0
"TRINITY_DN67322_c1_g2_i3" -1 0 0
"TRINITY_DN67338_c1_g1_i6" -1 0 0
"TRINITY_DN67338_c1_g1_i14" -1 0 0
"TRINITY_DN67389_c0_g1_i1" 0 0 0
"TRINITY_DN67389_c0_g1_i5" 0 0 0
"TRINITY_DN67389_c0_g1_i8" 0 0 0
"TRINITY_DN67389_c0_g1_i10" 0 0 0
"TRINITY_DN67389_c0_g1_i12" 0 0 0
"TRINITY_DN67314_c0_g1_i1" 1 0 0
"TRINITY_DN67314_c0_g2_i1" 1 0 0
"TRINITY_DN67314_c0_g2_i2" 0 0 0
"TRINITY_DN67314_c1_g1_i1" 0 0 0
"TRINITY_DN67314_c1_g2_i1" 0 0 0
"TRINITY_DN67314_c1_g3_i1" 0 0 0
"TRINITY_DN67314_c1_g3_i2" 1 0 0
"TRINITY_DN67314_c1_g2_i4" 0 0 0
"TRINITY_DN67314_c1_g1_i2" 0 0 0
"TRINITY_DN67393_c0_g1_i1" 0 0 0
"TRINITY_DN67393_c0_g2_i1" 0 0 0
"TRINITY_DN67393_c0_g1_i2" 0 0 0
"TRINITY_DN67393_c0_g1_i3" 0 0 0
"TRINITY_DN67393_c0_g1_i4" 0 0 0
"TRINITY_DN67393_c0_g2_i2" 0 0 0
"TRINITY_DN67393_c0_g1_i6" 0 0 0
"TRINITY_DN67393_c0_g3_i1" 0 0 0
"TRINITY_DN67393_c0_g1_i7" 0 0 0
"TRINITY_DN67349_c0_g1_i4" 0 0 0
"TRINITY_DN67349_c0_g1_i5" 0 0 0
"TRINITY_DN67349_c0_g1_i11" 0 0 0
"TRINITY_DN67353_c0_g1_i1" 1 0 0
"TRINITY_DN67353_c1_g1_i1" 0 0 0
"TRINITY_DN67353_c1_g1_i2" 0 0 0
"TRINITY_DN67309_c0_g1_i1" 0 0 0
"TRINITY_DN67309_c0_g1_i4" 0 0 0
"TRINITY_DN67309_c0_g1_i5" 0 0 0
"TRINITY_DN67394_c2_g3_i1" 0 0 0
"TRINITY_DN67394_c2_g5_i2" 0 0 0
"TRINITY_DN67394_c2_g5_i7" 0 0 0
"TRINITY_DN67394_c2_g9_i1" 0 0 0
"TRINITY_DN67313_c0_g1_i3" 0 0 0
"TRINITY_DN67313_c0_g1_i6" 0 0 0
"TRINITY_DN67368_c0_g1_i1" 0 0 0
"TRINITY_DN67368_c0_g1_i3" 0 0 0
"TRINITY_DN67368_c0_g2_i1" 0 0 0
"TRINITY_DN67368_c0_g1_i4" 0 0 0
"TRINITY_DN67368_c0_g3_i1" 0 0 0
"TRINITY_DN67368_c0_g1_i7" 0 0 0
"TRINITY_DN67368_c0_g3_i2" 0 0 0
"TRINITY_DN67368_c0_g2_i2" 0 0 0
"TRINITY_DN67372_c3_g1_i1" 0 0 0
"TRINITY_DN67372_c3_g2_i1" 0 0 0
"TRINITY_DN67372_c3_g2_i2" 0 0 0
"TRINITY_DN67372_c3_g2_i6" 0 0 0
"TRINITY_DN67372_c3_g3_i1" 0 0 0
"TRINITY_DN67372_c3_g1_i2" 0 0 0
"TRINITY_DN67372_c3_g3_i2" 0 0 0
"TRINITY_DN67372_c3_g2_i9" 0 0 0
"TRINITY_DN67372_c3_g2_i10" 0 0 0
"TRINITY_DN67372_c3_g1_i5" 0 0 0
"TRINITY_DN67304_c0_g1_i1" 0 0 0
"TRINITY_DN67304_c0_g3_i1" 0 0 0
"TRINITY_DN67304_c0_g2_i2" 0 0 0
"TRINITY_DN67304_c0_g3_i2" 0 0 0
"TRINITY_DN67304_c0_g4_i1" 0 0 0
"TRINITY_DN67304_c0_g1_i2" 0 0 0
"TRINITY_DN67304_c0_g4_i2" 0 0 0
"TRINITY_DN67304_c0_g1_i3" 0 0 0
"TRINITY_DN67304_c0_g3_i3" 0 0 0
"TRINITY_DN67383_c1_g1_i3" 0 0 0
"TRINITY_DN67383_c1_g3_i1" 1 1 0
"TRINITY_DN67383_c1_g3_i2" 0 1 0
"TRINITY_DN67383_c1_g2_i5" 0 0 0
"TRINITY_DN67383_c1_g1_i11" 0 0 0
"TRINITY_DN67383_c1_g1_i12" 0 0 0
"TRINITY_DN67383_c1_g2_i7" 1 1 0
"TRINITY_DN67399_c0_g1_i2" 0 0 0
"TRINITY_DN67399_c0_g1_i4" 0 0 0
"TRINITY_DN67399_c0_g1_i6" 0 0 0
"TRINITY_DN67399_c0_g2_i3" 0 0 0
"TRINITY_DN67399_c0_g1_i10" 0 0 0
"TRINITY_DN67328_c0_g3_i1" 0 0 0
"TRINITY_DN67328_c0_g3_i4" 0 0 0
"TRINITY_DN67359_c1_g1_i1" 0 0 0
"TRINITY_DN67359_c1_g1_i2" 0 0 0
"TRINITY_DN67359_c1_g3_i1" 0 0 0
"TRINITY_DN67359_c1_g1_i6" 0 0 0
"TRINITY_DN67359_c1_g1_i7" 0 0 0
"TRINITY_DN67359_c1_g1_i8" 0 0 0
"TRINITY_DN67359_c1_g1_i10" 0 0 0
"TRINITY_DN67384_c0_g2_i2" 0 0 0
"TRINITY_DN67384_c0_g4_i4" 0 0 0
"TRINITY_DN67384_c0_g3_i5" 0 0 0
"TRINITY_DN67319_c1_g1_i1" 0 0 0
"TRINITY_DN67319_c1_g2_i2" 0 0 0
"TRINITY_DN67319_c1_g2_i6" 0 0 0
"TRINITY_DN67319_c1_g2_i8" 0 1 1
"TRINITY_DN67319_c1_g2_i9" 0 0 0
"TRINITY_DN67335_c2_g2_i2" 0 0 0
"TRINITY_DN67335_c2_g1_i2" 0 0 0
"TRINITY_DN67335_c2_g2_i3" 0 0 0
"TRINITY_DN67335_c2_g2_i5" 0 0 0
"TRINITY_DN67350_c1_g1_i2" 1 0 0
"TRINITY_DN67350_c1_g3_i1" 0 0 0
"TRINITY_DN67350_c1_g1_i4" 1 0 0
"TRINITY_DN67350_c1_g1_i5" 0 0 0
"TRINITY_DN67350_c1_g1_i6" 1 1 0
"TRINITY_DN67350_c1_g1_i7" 1 1 0
"TRINITY_DN67350_c1_g2_i6" 0 0 0
"TRINITY_DN67366_c0_g1_i1" 0 0 0
"TRINITY_DN67366_c0_g1_i2" 0 0 0
"TRINITY_DN67397_c0_g1_i1" 0 0 0
"TRINITY_DN67397_c2_g1_i1" 0 0 0
"TRINITY_DN67397_c3_g1_i6" 1 0 0
"TRINITY_DN67397_c4_g2_i1" 0 0 0
"TRINITY_DN67397_c4_g2_i13" 1 0 0
"TRINITY_DN67397_c4_g2_i20" 0 0 0
"TRINITY_DN67310_c1_g1_i2" 0 0 0
"TRINITY_DN67310_c2_g1_i1" 0 0 0
"TRINITY_DN67310_c2_g2_i4" 0 0 0
"TRINITY_DN67310_c2_g2_i6" 0 0 0
"TRINITY_DN67310_c2_g2_i7" 0 0 0
"TRINITY_DN67326_c2_g1_i1" 0 0 0
"TRINITY_DN67326_c2_g1_i3" 0 0 0
"TRINITY_DN67326_c2_g3_i2" 0 0 0
"TRINITY_DN67326_c2_g4_i2" 0 0 0
"TRINITY_DN67326_c2_g3_i4" 0 0 0
"TRINITY_DN67357_c0_g1_i2" 0 0 0
"TRINITY_DN67357_c1_g8_i1" 0 0 0
"TRINITY_DN67357_c1_g10_i1" 0 0 0
"TRINITY_DN67357_c1_g8_i4" 0 0 0
"TRINITY_DN67361_c0_g1_i1" 0 0 0
"TRINITY_DN67361_c0_g1_i3" 0 0 0
"TRINITY_DN67361_c0_g3_i1" 0 0 0
"TRINITY_DN67361_c0_g1_i5" 0 0 0
"TRINITY_DN67317_c0_g1_i2" 0 -1 0
"TRINITY_DN67317_c0_g1_i4" 0 0 0
"TRINITY_DN67317_c0_g1_i8" 0 0 0
"TRINITY_DN67390_c0_g1_i1" 0 0 0
"TRINITY_DN67390_c0_g2_i2" 0 0 0
"TRINITY_DN67390_c0_g1_i2" 0 0 0
"TRINITY_DN67390_c0_g2_i4" 0 0 0
"TRINITY_DN67390_c0_g2_i5" 0 0 0
"TRINITY_DN67390_c0_g2_i6" 0 0 0
"TRINITY_DN67390_c0_g1_i4" 0 0 0
"TRINITY_DN67321_c3_g1_i2" -1 0 0
"TRINITY_DN67321_c3_g1_i3" -1 0 0
"TRINITY_DN67321_c4_g1_i1" 0 0 0
"TRINITY_DN67321_c4_g1_i2" 0 0 0
"TRINITY_DN67321_c4_g2_i1" 0 0 0
"TRINITY_DN67321_c4_g1_i3" 0 0 0
"TRINITY_DN67308_c0_g1_i4" 0 0 0
"TRINITY_DN67308_c0_g1_i6" 0 0 0
"TRINITY_DN67308_c0_g3_i5" 0 0 0
"TRINITY_DN67395_c0_g1_i2" 0 0 0
"TRINITY_DN67395_c0_g2_i1" 0 0 0
"TRINITY_DN67324_c1_g1_i1" 0 0 0
"TRINITY_DN67324_c1_g3_i1" 0 0 0
"TRINITY_DN67324_c1_g2_i3" 0 0 0
"TRINITY_DN67324_c1_g2_i4" 0 0 0
"TRINITY_DN67324_c1_g3_i3" 0 0 0
"TRINITY_DN67324_c1_g2_i5" 0 0 0
"TRINITY_DN67324_c1_g1_i2" 0 0 0
"TRINITY_DN67348_c1_g1_i1" 0 0 0
"TRINITY_DN67348_c1_g2_i1" 0 0 0
"TRINITY_DN67348_c2_g1_i2" 0 0 0
"TRINITY_DN67348_c2_g1_i3" 0 0 0
"TRINITY_DN67348_c3_g1_i1" 0 0 0
"TRINITY_DN67348_c3_g1_i2" 0 0 0
"TRINITY_DN67348_c3_g1_i4" 0 0 0
"TRINITY_DN67348_c3_g1_i6" 0 0 0
"TRINITY_DN67348_c3_g1_i8" 0 0 0
"TRINITY_DN67348_c3_g1_i10" 0 0 0
"TRINITY_DN67348_c3_g1_i11" 0 0 0
"TRINITY_DN67348_c3_g1_i12" 0 0 0
"TRINITY_DN67364_c0_g1_i5" 0 0 0
"TRINITY_DN67388_c2_g3_i3" 0 0 0
"TRINITY_DN67388_c2_g3_i4" 0 0 0
"TRINITY_DN67388_c2_g3_i7" 0 0 0
"TRINITY_DN67388_c2_g3_i9" 0 0 0
"TRINITY_DN67392_c0_g4_i1" 0 0 0
"TRINITY_DN67392_c0_g1_i2" 0 0 0
"TRINITY_DN67392_c0_g1_i4" 0 0 0
"TRINITY_DN67323_c1_g1_i1" 0 0 0
